funder-1  | 2025-04-16T11:42:14.548341456Z Error: error sending request for url (http://eth-node:8545/)
bundler-1         | 2025-04-16T11:43:33.998757358Z [11:43:33.849] [34mDEBUG[39m (1): [36mValidating user op before sending to mempool...[39m
bundler-1         | 2025-04-16T11:43:35.026201405Z [11:43:34.632] [34mDEBUG[39m (1): [36mOpcode validation successful. Trying saving in mempool...[39m
bundler-1         | 2025-04-16T11:43:35.026758495Z [11:43:34.638] [34mDEBUG[39m (1): [36mMempool: User op added[39m
bundler-1         | 2025-04-16T11:43:35.026770016Z [11:43:34.638] [34mDEBUG[39m (1): [36mSaved in mempool[39m
bundler-1         | 2025-04-16T11:43:35.026773403Z [11:43:34.638] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:43:35.026775907Z     reqId: "req-7m"
bundler-1         | 2025-04-16T11:43:35.026778101Z     body: {
bundler-1         | 2025-04-16T11:43:35.026780165Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:43:35.026782349Z       "id": 272,
bundler-1         | 2025-04-16T11:43:35.026784553Z       "result": "0x76c06c9bb147e932c0a5b315823c792c90bcf1228683f3e8faf95cfca0ba06c2"
bundler-1         | 2025-04-16T11:43:35.026787028Z     }
bundler-1         | 2025-04-16T11:43:35.026789032Z [11:43:34.642] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:43:35.026802807Z     reqId: "req-7n"
bundler-1         | 2025-04-16T11:43:35.026805212Z     method: "POST"
bundler-1         | 2025-04-16T11:43:35.026807246Z     url: "/rpc"
bundler-1         | 2025-04-16T11:43:35.026809300Z     body: {
bundler-1         | 2025-04-16T11:43:35.026811414Z       "method": "debug_bundler_clearState",
bundler-1         | 2025-04-16T11:43:35.026813608Z       "id": 273,
bundler-1         | 2025-04-16T11:43:35.026815651Z       "params": [],
bundler-1         | 2025-04-16T11:43:35.026818717Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:43:35.026822725Z     }
bundler-1         | 2025-04-16T11:43:35.026826201Z [11:43:34.642] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:43:35.026830569Z     reqId: "req-7n"
bundler-1         | 2025-04-16T11:43:35.026834326Z     body: {
bundler-1         | 2025-04-16T11:43:35.026837883Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:43:35.026841119Z       "id": 273,
bundler-1         | 2025-04-16T11:43:35.026844716Z       "result": "ok"
bundler-1         | 2025-04-16T11:43:35.026848092Z     }
bundler-1         | 2025-04-16T11:43:35.026850366Z [11:43:34.837] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:43:35.026852490Z     reqId: "req-7o"
bundler-1         | 2025-04-16T11:43:35.026854454Z     method: "POST"
bundler-1         | 2025-04-16T11:43:35.026856448Z     url: "/rpc"
bundler-1         | 2025-04-16T11:43:35.026858421Z     body: {
bundler-1         | 2025-04-16T11:43:35.026860475Z       "method": "eth_sendUserOperation",
bundler-1         | 2025-04-16T11:43:35.026862529Z       "id": 274,
bundler-1         | 2025-04-16T11:43:35.026864493Z       "params": [
bundler-1         | 2025-04-16T11:43:35.026866546Z         {
bundler-1         | 2025-04-16T11:43:35.026868540Z           "sender": "0x9B7fd528D793F53cdC9a9E69FfDbB8C325F99FEE",
bundler-1         | 2025-04-16T11:43:35.026870674Z           "nonce": "0x0",
bundler-1         | 2025-04-16T11:43:35.026872708Z           "callData": "0x",
bundler-1         | 2025-04-16T11:43:35.026874762Z           "callGasLimit": "0x493e0",
bundler-1         | 2025-04-16T11:43:35.026876856Z           "verificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:43:35.026878980Z           "preVerificationGas": "0x493e0",
bundler-1         | 2025-04-16T11:43:35.026881033Z           "maxFeePerGas": "0xee6b2800",
bundler-1         | 2025-04-16T11:43:35.026883108Z           "maxPriorityFeePerGas": "0xb2d05e00",
bundler-1         | 2025-04-16T11:43:35.026885201Z           "signature": "0x",
bundler-1         | 2025-04-16T11:43:35.026887285Z           "paymaster": "0x5b0512A74Fb1aE897d0E1BA36f192FD6a2F607eE",
bundler-1         | 2025-04-16T11:43:35.026889379Z           "paymasterData": "0x6f75745f6f665f676173",
bundler-1         | 2025-04-16T11:43:35.026891473Z           "paymasterVerificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:43:35.026893537Z           "paymasterPostOpGasLimit": "0x186a0"
bundler-1         | 2025-04-16T11:43:35.026895591Z         },
bundler-1         | 2025-04-16T11:43:35.026897544Z         "0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108"
bundler-1         | 2025-04-16T11:43:35.026905710Z       ],
bundler-1         | 2025-04-16T11:43:35.026908836Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:43:35.026912492Z     }
bundler-1         | 2025-04-16T11:43:35.026916079Z [11:43:34.837] [34mDEBUG[39m (1): [36mValidating user op before sending to mempool...[39m
bundler-1         | 2025-04-16T11:43:35.283213024Z [11:43:35.252] [31mERROR[39m (1): [36mpaymaster internally reverts on oog[39m
bundler-1         | 2025-04-16T11:43:35.283249683Z     err: {
bundler-1         | 2025-04-16T11:43:35.283253881Z       "type": "RpcError",
bundler-1         | 2025-04-16T11:43:35.283257157Z       "message": "paymaster internally reverts on oog",
bundler-1         | 2025-04-16T11:43:35.283260002Z       "stack":
bundler-1         | 2025-04-16T11:43:35.283262637Z           Error: paymaster internally reverts on oog
bundler-1         | 2025-04-16T11:43:35.283265352Z               at SafeValidationService.validateOpcodesAndStake (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:183:23)
bundler-1         | 2025-04-16T11:43:35.283268147Z               at SafeValidationService.validateSafely (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:77:45)
bundler-1         | 2025-04-16T11:43:35.283270862Z               at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
bundler-1         | 2025-04-16T11:43:35.283273567Z               at async UserOpValidationService.simulateValidation (file:///usr/app/packages/executor/lib/services/UserOpValidation/service.js:32:16)
bundler-1         | 2025-04-16T11:43:35.283276292Z               at async Eth.sendUserOperation (file:///usr/app/packages/executor/lib/modules/eth.js:70:34)
bundler-1         | 2025-04-16T11:43:35.283278948Z               at async EthAPI.sendUserOperation (file:///usr/app/packages/api/lib/modules/eth.js:20:16)
bundler-1         | 2025-04-16T11:43:35.283281622Z               at async ApiApp.handleRpcRequest (file:///usr/app/packages/api/lib/app.js:201:30)
bundler-1         | 2025-04-16T11:43:35.283284237Z               at async Object.<anonymous> (file:///usr/app/packages/api/lib/app.js:41:28)
bundler-1         | 2025-04-16T11:43:35.283287143Z       "code": -32502
bundler-1         | 2025-04-16T11:43:35.283289788Z     }
bundler-1         | 2025-04-16T11:43:35.283614444Z [11:43:35.252] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:43:35.283620445Z     reqId: "req-7o"
bundler-1         | 2025-04-16T11:43:35.283624292Z     body: {
bundler-1         | 2025-04-16T11:43:35.283628029Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:43:35.283630874Z       "id": 274,
bundler-1         | 2025-04-16T11:43:35.283633018Z       "error": {
bundler-1         | 2025-04-16T11:43:35.283635102Z         "message": "paymaster internally reverts on oog",
bundler-1         | 2025-04-16T11:43:35.283637467Z         "code": -32502
bundler-1         | 2025-04-16T11:43:35.283639571Z       }
bundler-1         | 2025-04-16T11:43:35.283641524Z     }
bundler-1         | 2025-04-16T11:43:35.283643588Z [11:43:35.256] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:43:35.283645873Z     reqId: "req-7p"
bundler-1         | 2025-04-16T11:43:35.283662203Z     method: "POST"
bundler-1         | 2025-04-16T11:43:35.283666501Z     url: "/rpc"
bundler-1         | 2025-04-16T11:43:35.283669917Z     body: {
bundler-1         | 2025-04-16T11:43:35.283673334Z       "method": "debug_bundler_clearState",
bundler-1         | 2025-04-16T11:43:35.283677452Z       "id": 275,
bundler-1         | 2025-04-16T11:43:35.283680928Z       "params": [],
bundler-1         | 2025-04-16T11:43:35.283683523Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:43:35.283685597Z     }
bundler-1         | 2025-04-16T11:43:35.283687600Z [11:43:35.256] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:43:35.283689915Z     reqId: "req-7p"
bundler-1         | 2025-04-16T11:43:35.283692049Z     body: {
bundler-1         | 2025-04-16T11:43:35.283694002Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:43:35.283696046Z       "id": 275,
bundler-1         | 2025-04-16T11:43:35.283698050Z       "result": "ok"
bundler-1         | 2025-04-16T11:43:35.283700164Z     }
bundler-1         | 2025-04-16T11:43:35.541048492Z [11:43:35.447] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:43:35.541080692Z     reqId: "req-7q"
bundler-1         | 2025-04-16T11:43:35.541085772Z     method: "POST"
bundler-1         | 2025-04-16T11:43:35.541089559Z     url: "/rpc"
bundler-1         | 2025-04-16T11:43:35.541092925Z     body: {
bundler-1         | 2025-04-16T11:43:35.541096322Z       "method": "eth_sendUserOperation",
bundler-1         | 2025-04-16T11:43:35.541100169Z       "id": 276,
bundler-1         | 2025-04-16T11:43:35.541103756Z       "params": [
bundler-1         | 2025-04-16T11:43:35.541107312Z         {
bundler-1         | 2025-04-16T11:43:35.541110738Z           "sender": "0x7698Bf936d802C460819E349d6bCB1643399Fb6c",
bundler-1         | 2025-04-16T11:43:35.541114295Z           "nonce": "0x0",
bundler-1         | 2025-04-16T11:43:35.541117641Z           "callData": "0x",
bundler-1         | 2025-04-16T11:43:35.541121218Z           "callGasLimit": "0x493e0",
bundler-1         | 2025-04-16T11:43:35.541124724Z           "verificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:43:35.541128402Z           "preVerificationGas": "0x493e0",
bundler-1         | 2025-04-16T11:43:35.541131848Z           "maxFeePerGas": "0xee6b2800",
bundler-1         | 2025-04-16T11:43:35.541140454Z           "maxPriorityFeePerGas": "0xb2d05e00",
bundler-1         | 2025-04-16T11:43:35.541144071Z           "signature": "0x",
bundler-1         | 2025-04-16T11:43:35.541147627Z           "paymaster": "0xD6faCA929c8f415442583F4bd60939423124452E",
bundler-1         | 2025-04-16T11:43:35.541151154Z           "paymasterData": "0x43414c4c3a3e6f75745f6f665f676173",
bundler-1         | 2025-04-16T11:43:35.541154811Z           "paymasterVerificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:43:35.541158377Z           "paymasterPostOpGasLimit": "0x186a0"
bundler-1         | 2025-04-16T11:43:35.541162064Z         },
bundler-1         | 2025-04-16T11:43:35.541165501Z         "0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108"
bundler-1         | 2025-04-16T11:43:35.541168927Z       ],
bundler-1         | 2025-04-16T11:43:35.541187772Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:43:35.541191559Z     }
bundler-1         | 2025-04-16T11:43:35.541212300Z [11:43:35.448] [34mDEBUG[39m (1): [36mValidating user op before sending to mempool...[39m
bundler-1         | 2025-04-16T11:43:36.566675714Z [11:43:36.068] [31mERROR[39m (1): [36mpaymaster internally reverts on oog[39m
bundler-1         | 2025-04-16T11:43:36.566711671Z     err: {
bundler-1         | 2025-04-16T11:43:36.566718113Z       "type": "RpcError",
bundler-1         | 2025-04-16T11:43:36.566752267Z       "message": "paymaster internally reverts on oog",
bundler-1         | 2025-04-16T11:43:36.566757557Z       "stack":
bundler-1         | 2025-04-16T11:43:36.566762195Z           Error: paymaster internally reverts on oog
bundler-1         | 2025-04-16T11:43:36.566766774Z               at SafeValidationService.validateOpcodesAndStake (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:183:23)
bundler-1         | 2025-04-16T11:43:36.566771824Z               at SafeValidationService.validateSafely (file:///usr/app/packages/executor/lib/services/UserOpValidation/validators/safe.js:77:45)
bundler-1         | 2025-04-16T11:43:36.566777063Z               at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
bundler-1         | 2025-04-16T11:43:36.566781762Z               at async UserOpValidationService.simulateValidation (file:///usr/app/packages/executor/lib/services/UserOpValidation/service.js:32:16)
bundler-1         | 2025-04-16T11:43:36.566786511Z               at async Eth.sendUserOperation (file:///usr/app/packages/executor/lib/modules/eth.js:70:34)
bundler-1         | 2025-04-16T11:43:36.566791080Z               at async EthAPI.sendUserOperation (file:///usr/app/packages/api/lib/modules/eth.js:20:16)
bundler-1         | 2025-04-16T11:43:36.566795949Z               at async ApiApp.handleRpcRequest (file:///usr/app/packages/api/lib/app.js:201:30)
bundler-1         | 2025-04-16T11:43:36.566800687Z               at async Object.<anonymous> (file:///usr/app/packages/api/lib/app.js:41:28)
bundler-1         | 2025-04-16T11:43:36.566805476Z       "code": -32502
bundler-1         | 2025-04-16T11:43:36.566809724Z     }
bundler-1         | 2025-04-16T11:43:36.567227596Z [11:43:36.069] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:43:36.567236242Z     reqId: "req-7q"
bundler-1         | 2025-04-16T11:43:36.567240220Z     body: {
bundler-1         | 2025-04-16T11:43:36.567244137Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:43:36.567247383Z       "id": 276,
bundler-1         | 2025-04-16T11:43:36.567249537Z       "error": {
bundler-1         | 2025-04-16T11:43:36.567251641Z         "message": "paymaster internally reverts on oog",
bundler-1         | 2025-04-16T11:43:36.567254076Z         "code": -32502
bundler-1         | 2025-04-16T11:43:36.567256240Z       }
bundler-1         | 2025-04-16T11:43:36.567258314Z     }
bundler-1         | 2025-04-16T11:43:36.567260307Z [11:43:36.072] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:43:36.567262612Z     reqId: "req-7r"
bundler-1         | 2025-04-16T11:43:36.567264675Z     method: "POST"
bundler-1         | 2025-04-16T11:43:36.567266719Z     url: "/rpc"
bundler-1         | 2025-04-16T11:43:36.567281928Z     body: {
bundler-1         | 2025-04-16T11:43:36.567285715Z       "method": "debug_bundler_clearState",
bundler-1         | 2025-04-16T11:43:36.567289602Z       "id": 277,
bundler-1         | 2025-04-16T11:43:36.567293079Z       "params": [],
bundler-1         | 2025-04-16T11:43:36.567296495Z       "jsonrpc": "2.0"
bundler-1         | 2025-04-16T11:43:36.567300302Z     }
bundler-1         | 2025-04-16T11:43:36.567302947Z [11:43:36.072] [32mINFO[39m (1): [36mRESPONSE ::[39m
bundler-1         | 2025-04-16T11:43:36.567305181Z     reqId: "req-7r"
bundler-1         | 2025-04-16T11:43:36.567307205Z     body: {
bundler-1         | 2025-04-16T11:43:36.567309219Z       "jsonrpc": "2.0",
bundler-1         | 2025-04-16T11:43:36.567311253Z       "id": 277,
bundler-1         | 2025-04-16T11:43:36.567313226Z       "result": "ok"
bundler-1         | 2025-04-16T11:43:36.567315290Z     }
bundler-1         | 2025-04-16T11:43:36.567317244Z [11:43:36.165] [32mINFO[39m (1): [36mREQUEST ::[39m
bundler-1         | 2025-04-16T11:43:36.567319388Z     reqId: "req-7s"
bundler-1         | 2025-04-16T11:43:36.567321361Z     method: "POST"
bundler-1         | 2025-04-16T11:43:36.567323355Z     url: "/rpc"
bundler-1         | 2025-04-16T11:43:36.567325359Z     body: {
bundler-1         | 2025-04-16T11:43:36.567327352Z       "method": "eth_sendUserOperation",
bundler-1         | 2025-04-16T11:43:36.567329407Z       "id": 278,
bundler-1         | 2025-04-16T11:43:36.567331380Z       "params": [
bundler-1         | 2025-04-16T11:43:36.567333424Z         {
bundler-1         | 2025-04-16T11:43:36.567335408Z           "sender": "0xcB3950c975F4475f32Af2B091071243249626E05",
bundler-1         | 2025-04-16T11:43:36.567337582Z           "nonce": "0x0",
bundler-1         | 2025-04-16T11:43:36.567339606Z           "callData": "0x",
bundler-1         | 2025-04-16T11:43:36.567341719Z           "callGasLimit": "0x493e0",
bundler-1         | 2025-04-16T11:43:36.567343874Z           "verificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:43:36.567345947Z           "preVerificationGas": "0x493e0",
bundler-1         | 2025-04-16T11:43:36.567348011Z           "maxFeePerGas": "0xee6b2800",
bundler-1         | 2025-04-16T11:43:36.567350085Z           "maxPriorityFeePerGas": "0xb2d05e00",
bundler-1         | 2025-04-16T11:43:36.567352179Z           "signature": "0x",
bundler-1         | 2025-04-16T11:43:36.567354283Z           "paymaster": "0xaF4851992C9e1649dd12F2EcA765F1e43C9856CA",
bundler-1         | 2025-04-16T11:43:36.567356407Z           "paymasterData": "0x44454c454741544543414c4c3a3e6f75745f6f665f676173",
bundler-1         | 2025-04-16T11:43:36.567358581Z           "paymasterVerificationGasLimit": "0xf4240",
bundler-1         | 2025-04-16T11:43:36.567360675Z           "paymasterPostOpGasLimit": "0x186a0"
bundler-1         | 2025-04-16T11:43:36.567363490Z         },
bundler-1         | 2025-04-16T11:43:36.567366986Z         "0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108"
bundler-1         | 2025-04-16T11:43:36.567370884Z       ],
bundler-1         | 2025-04-16T11:43:36.567374781Z       "jsonrpc": "2.0"
