geth-1.15  | 2025-06-03T07:48:53.257826637Z ERROR[06-03|07:48:53.257] Head block is not reachable
funder-1   | 2025-06-03T07:48:53.090801060Z Error: error sending request for url (http://eth-node:8545/)
bundler-1         | 2025-06-03T07:48:59.319994201Z {"level":"DEBUG","time":1748936939318,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:48:59.319999151Z {"level":"DEBUG","time":1748936939318,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:48:59.320002667Z {"level":"DEBUG","time":1748936939318,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:48:59.349795315Z {"level":"DEBUG","time":1748936939349,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:48:59.365729935Z {"level":"DEBUG","time":1748936939365,"pid":1,"hostname":"5193f7b95676","status":"valid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:48:59.366450887Z {"level":"DEBUG","time":1748936939365,"pid":1,"hostname":"5193f7b95676","msg":"Attempting to replace/add UserOperation to mempool"}
bundler-1         | 2025-06-03T07:48:59.366459993Z {"level":"DEBUG","time":1748936939365,"pid":1,"hostname":"5193f7b95676","msg":"Reputation and throttling checks passed"}
bundler-1         | 2025-06-03T07:48:59.366465394Z {"level":"DEBUG","time":1748936939366,"pid":1,"hostname":"5193f7b95676","sender":"0xa18a1E56064D14558ac313015CC614DC9072E821","nonce":"0x0","userOpHash":"0x39081e1e96c7a9863a320542a25c5794ec2127d9d7c186386f8f54ad6d53b60c","status":"pending","is7702":false,"msg":"Successfully added/updated UserOperation to mempool"}
bundler-1         | 2025-06-03T07:48:59.366469521Z {"level":"DEBUG","time":1748936939366,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(26)"}
bundler-1         | 2025-06-03T07:48:59.368853614Z {"level":"DEBUG","time":1748936939368,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_dumpMempool with requestId(27)"}
bundler-1         | 2025-06-03T07:48:59.369222888Z {"level":"DEBUG","time":1748936939368,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(27)"}
bundler-1         | 2025-06-03T07:48:59.371095765Z {"level":"DEBUG","time":1748936939371,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(28)"}
bundler-1         | 2025-06-03T07:48:59.373252659Z {"level":"DEBUG","time":1748936939371,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:48:59.373260734Z {"level":"DEBUG","time":1748936939371,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:48:59.373264200Z {"level":"DEBUG","time":1748936939371,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:48:59.373266835Z {"level":"DEBUG","time":1748936939371,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:48:59.402380791Z {"level":"DEBUG","time":1748936939402,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:48:59.417801179Z {"level":"DEBUG","time":1748936939417,"pid":1,"hostname":"5193f7b95676","status":"valid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:48:59.418269325Z {"level":"DEBUG","time":1748936939417,"pid":1,"hostname":"5193f7b95676","msg":"Attempting to replace/add UserOperation to mempool"}
bundler-1         | 2025-06-03T07:48:59.418278292Z {"level":"DEBUG","time":1748936939417,"pid":1,"hostname":"5193f7b95676","msg":"Old entry found, checking if needs replacement..."}
bundler-1         | 2025-06-03T07:48:59.418281989Z {"level":"DEBUG","time":1748936939417,"pid":1,"hostname":"5193f7b95676","msg":"Reputation and throttling checks passed"}
bundler-1         | 2025-06-03T07:48:59.418293891Z {"level":"ERROR","time":1748936939417,"pid":1,"hostname":"5193f7b95676","error":"Replacement UserOperation must have higher maxPriorityFeePerGas (old=1000000000 new=1090000000) ","msg":"<--- Error handling method requestId(28)"}
bundler-1         | 2025-06-03T07:48:59.420091510Z {"level":"DEBUG","time":1748936939420,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_dumpMempool with requestId(29)"}
bundler-1         | 2025-06-03T07:48:59.420434134Z {"level":"DEBUG","time":1748936939420,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(29)"}
bundler-1         | 2025-06-03T07:48:59.423286800Z {"level":"DEBUG","time":1748936939423,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(30)"}
bundler-1         | 2025-06-03T07:48:59.423640673Z {"level":"DEBUG","time":1748936939423,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(30)"}
bundler-1         | 2025-06-03T07:48:59.425413328Z {"level":"DEBUG","time":1748936939425,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_setBundlingMode with requestId(31)"}
bundler-1         | 2025-06-03T07:48:59.425758532Z {"level":"INFO","time":1748936939425,"pid":1,"hostname":"5193f7b95676","mode":"manual","msg":"Set bundling mode"}
bundler-1         | 2025-06-03T07:48:59.425769903Z {"level":"DEBUG","time":1748936939425,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(31)"}
bundler-1         | 2025-06-03T07:48:59.464532638Z {"level":"DEBUG","time":1748936939464,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(32)"}
bundler-1         | 2025-06-03T07:48:59.466682859Z {"level":"DEBUG","time":1748936939464,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:48:59.466709178Z {"level":"DEBUG","time":1748936939465,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:48:59.466717273Z {"level":"DEBUG","time":1748936939465,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:48:59.466720178Z {"level":"DEBUG","time":1748936939465,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:48:59.495578117Z {"level":"DEBUG","time":1748936939495,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:48:59.511458326Z {"level":"DEBUG","time":1748936939511,"pid":1,"hostname":"5193f7b95676","status":"valid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:48:59.512004609Z {"level":"DEBUG","time":1748936939511,"pid":1,"hostname":"5193f7b95676","msg":"Attempting to replace/add UserOperation to mempool"}
bundler-1         | 2025-06-03T07:48:59.512018335Z {"level":"DEBUG","time":1748936939511,"pid":1,"hostname":"5193f7b95676","msg":"Reputation and throttling checks passed"}
bundler-1         | 2025-06-03T07:48:59.512022753Z {"level":"DEBUG","time":1748936939511,"pid":1,"hostname":"5193f7b95676","sender":"0xEadEEAb30bDee130a133f7C275B1f45a18523467","nonce":"0x0","userOpHash":"0x5008c07e3f54b23a9405dd8bdc533361d7997e6b0fab44ac63ec47f38c2f5516","status":"pending","is7702":false,"msg":"Successfully added/updated UserOperation to mempool"}
bundler-1         | 2025-06-03T07:48:59.512035707Z {"level":"DEBUG","time":1748936939511,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(32)"}
bundler-1         | 2025-06-03T07:48:59.514039221Z {"level":"DEBUG","time":1748936939513,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_dumpMempool with requestId(33)"}
bundler-1         | 2025-06-03T07:48:59.514456494Z {"level":"DEBUG","time":1748936939514,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(33)"}
bundler-1         | 2025-06-03T07:48:59.516258340Z {"level":"DEBUG","time":1748936939516,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(34)"}
bundler-1         | 2025-06-03T07:48:59.519301418Z {"level":"DEBUG","time":1748936939516,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:48:59.519311145Z {"level":"DEBUG","time":1748936939517,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:48:59.519314732Z {"level":"DEBUG","time":1748936939517,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:48:59.519317227Z {"level":"DEBUG","time":1748936939517,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:48:59.548539810Z {"level":"DEBUG","time":1748936939548,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:48:59.563726766Z {"level":"DEBUG","time":1748936939563,"pid":1,"hostname":"5193f7b95676","status":"valid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:48:59.564425945Z {"level":"DEBUG","time":1748936939563,"pid":1,"hostname":"5193f7b95676","msg":"Attempting to replace/add UserOperation to mempool"}
bundler-1         | 2025-06-03T07:48:59.564435212Z {"level":"DEBUG","time":1748936939563,"pid":1,"hostname":"5193f7b95676","msg":"Old entry found, checking if needs replacement..."}
bundler-1         | 2025-06-03T07:48:59.564440171Z {"level":"DEBUG","time":1748936939563,"pid":1,"hostname":"5193f7b95676","msg":"Reputation and throttling checks passed"}
bundler-1         | 2025-06-03T07:48:59.564444910Z {"level":"DEBUG","time":1748936939563,"pid":1,"hostname":"5193f7b95676","msg":"Replacing userOp in mempool..."}
bundler-1         | 2025-06-03T07:48:59.564448827Z {"level":"DEBUG","time":1748936939563,"pid":1,"hostname":"5193f7b95676","sender":"0xEadEEAb30bDee130a133f7C275B1f45a18523467","nonce":"0x0","userOpHash":"0xa76d4208610abb7edf952da403756b8dd3975f985b96a98f4719e22ce1d6cad5","status":"pending","is7702":false,"msg":"Successfully added/updated UserOperation to mempool"}
bundler-1         | 2025-06-03T07:48:59.564452134Z {"level":"DEBUG","time":1748936939563,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(34)"}
bundler-1         | 2025-06-03T07:48:59.566411504Z {"level":"DEBUG","time":1748936939566,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_dumpMempool with requestId(35)"}
bundler-1         | 2025-06-03T07:48:59.566778165Z {"level":"DEBUG","time":1748936939566,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(35)"}
bundler-1         | 2025-06-03T07:48:59.569627334Z {"level":"DEBUG","time":1748936939569,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_clearState with requestId(36)"}
bundler-1         | 2025-06-03T07:48:59.569996848Z {"level":"DEBUG","time":1748936939569,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(36)"}
bundler-1         | 2025-06-03T07:48:59.571680324Z {"level":"DEBUG","time":1748936939571,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_setBundlingMode with requestId(37)"}
bundler-1         | 2025-06-03T07:48:59.572013863Z {"level":"INFO","time":1748936939571,"pid":1,"hostname":"5193f7b95676","mode":"manual","msg":"Set bundling mode"}
bundler-1         | 2025-06-03T07:48:59.572024583Z {"level":"DEBUG","time":1748936939571,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(37)"}
bundler-1         | 2025-06-03T07:48:59.609305477Z {"level":"DEBUG","time":1748936939609,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(38)"}
bundler-1         | 2025-06-03T07:48:59.611337268Z {"level":"DEBUG","time":1748936939609,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:48:59.611347517Z {"level":"DEBUG","time":1748936939610,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:48:59.611352516Z {"level":"DEBUG","time":1748936939610,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:48:59.611356133Z {"level":"DEBUG","time":1748936939610,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:48:59.640478783Z {"level":"DEBUG","time":1748936939640,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:48:59.656148131Z {"level":"DEBUG","time":1748936939656,"pid":1,"hostname":"5193f7b95676","status":"valid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:48:59.656683344Z {"level":"DEBUG","time":1748936939656,"pid":1,"hostname":"5193f7b95676","msg":"Attempting to replace/add UserOperation to mempool"}
bundler-1         | 2025-06-03T07:48:59.656714221Z {"level":"DEBUG","time":1748936939656,"pid":1,"hostname":"5193f7b95676","msg":"Reputation and throttling checks passed"}
bundler-1         | 2025-06-03T07:48:59.656724541Z {"level":"DEBUG","time":1748936939656,"pid":1,"hostname":"5193f7b95676","sender":"0x6AAf154B598cc848FeD0191c5454796B51AaAe27","nonce":"0x0","userOpHash":"0x19e58889d2ff773c09a8b051f8b4c8dd81ff3285099da5b6dbe298089fed92ba","status":"pending","is7702":false,"msg":"Successfully added/updated UserOperation to mempool"}
bundler-1         | 2025-06-03T07:48:59.656730682Z {"level":"DEBUG","time":1748936939656,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(38)"}
bundler-1         | 2025-06-03T07:48:59.658581223Z {"level":"DEBUG","time":1748936939658,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_dumpMempool with requestId(39)"}
bundler-1         | 2025-06-03T07:48:59.658949204Z {"level":"DEBUG","time":1748936939658,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(39)"}
bundler-1         | 2025-06-03T07:48:59.660738758Z {"level":"DEBUG","time":1748936939660,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for eth_sendUserOperation with requestId(40)"}
bundler-1         | 2025-06-03T07:48:59.662709336Z {"level":"DEBUG","time":1748936939660,"pid":1,"hostname":"5193f7b95676","msg":"Validating input parameters for UserOperation"}
bundler-1         | 2025-06-03T07:48:59.662719916Z {"level":"DEBUG","time":1748936939661,"pid":1,"hostname":"5193f7b95676","msg":"Input parameters for UserOperation are valid"}
bundler-1         | 2025-06-03T07:48:59.662724093Z {"level":"DEBUG","time":1748936939661,"pid":1,"hostname":"5193f7b95676","msg":"Validating UserOperation"}
bundler-1         | 2025-06-03T07:48:59.662726969Z {"level":"DEBUG","time":1748936939661,"pid":1,"hostname":"5193f7b95676","msg":"Running full validation with storage/opcode checks on userOp"}
bundler-1         | 2025-06-03T07:48:59.691217981Z {"level":"DEBUG","time":1748936939691,"pid":1,"hostname":"5193f7b95676","msg":"Running erc7562TracerResultParser on full validation results"}
bundler-1         | 2025-06-03T07:48:59.706454224Z {"level":"DEBUG","time":1748936939706,"pid":1,"hostname":"5193f7b95676","status":"valid","msg":"UserOperation validation result"}
bundler-1         | 2025-06-03T07:48:59.707029724Z {"level":"DEBUG","time":1748936939706,"pid":1,"hostname":"5193f7b95676","msg":"Attempting to replace/add UserOperation to mempool"}
bundler-1         | 2025-06-03T07:48:59.707041356Z {"level":"DEBUG","time":1748936939706,"pid":1,"hostname":"5193f7b95676","msg":"Old entry found, checking if needs replacement..."}
bundler-1         | 2025-06-03T07:48:59.707045022Z {"level":"DEBUG","time":1748936939706,"pid":1,"hostname":"5193f7b95676","msg":"Reputation and throttling checks passed"}
bundler-1         | 2025-06-03T07:48:59.707047507Z {"level":"DEBUG","time":1748936939706,"pid":1,"hostname":"5193f7b95676","msg":"Replacing userOp in mempool..."}
bundler-1         | 2025-06-03T07:48:59.707049861Z {"level":"DEBUG","time":1748936939706,"pid":1,"hostname":"5193f7b95676","sender":"0x6AAf154B598cc848FeD0191c5454796B51AaAe27","nonce":"0x0","userOpHash":"0x758fa79dc642ae64fed3411d8627c1ff4df88ea0add6d7e17715ba4c025311ca","status":"pending","is7702":false,"msg":"Successfully added/updated UserOperation to mempool"}
bundler-1         | 2025-06-03T07:48:59.707053178Z {"level":"DEBUG","time":1748936939706,"pid":1,"hostname":"5193f7b95676","msg":"<--- Successfully handled method requestId(40)"}
bundler-1         | 2025-06-03T07:48:59.708769554Z {"level":"DEBUG","time":1748936939708,"pid":1,"hostname":"5193f7b95676","msg":"---> Handling valid request for debug_bundler_dumpMempool with requestId(41)"}
