geth-1.14         | 2024-10-20T14:49:45.292806051Z ERROR[10-20|14:49:45.292] Head block is not reachable
deployer-1        | 2024-10-20T14:49:46.097149931Z Deploying entrypoint at 0x0000000071727De22E5E9d8BAf0edAc6f37da032
bundler-1         | 2024-10-20T14:50:03.408916728Z Oct 20 14:50:03.20 DEBUG response: [{'sender': '0x8cc0913BF4E7B8386acbB75825DC3280a72B3833', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b70000000000000000000000000000000000000000000000000000000000000001', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0x12a05f200', 'maxPriorityFeePerGas': '0x3b9aca00', 'paymaster': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None, 'paymasterData': None, 'signature': '0x'}]
bundler-1         | 2024-10-20T14:50:03.409139396Z Oct 20 14:50:03.20 INFO 172.25.0.1 "POST /rpc" done in 941.997μs: 200 "None" "python-requests/2.32.3" debug_bundler_dumpMempool RPC served - reqId:29
bundler-1         | 2024-10-20T14:50:03.412021638Z Oct 20 14:50:03.20 DEBUG request: ('debug_bundler_clearState', [], 30)
bundler-1         | 2024-10-20T14:50:03.412513615Z Oct 20 14:50:03.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:03.412764913Z Oct 20 14:50:03.20 INFO 172.25.0.1 "POST /rpc" done in 794.401μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:30
bundler-1         | 2024-10-20T14:50:03.414416182Z Oct 20 14:50:03.20 DEBUG request: ('debug_bundler_setBundlingMode', ['manual'], 31)
bundler-1         | 2024-10-20T14:50:03.414878263Z Oct 20 14:50:03.20 DEBUG response: OK
bundler-1         | 2024-10-20T14:50:03.415138629Z Oct 20 14:50:03.20 INFO 172.25.0.1 "POST /rpc" done in 780.575μs: 200 "None" "python-requests/2.32.3" debug_bundler_setBundlingMode RPC served - reqId:31
bundler-1         | 2024-10-20T14:50:03.471818776Z Oct 20 14:50:03.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xe2b4827ea8Af13aE458Dd4133143d4d53348f177', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b70000000000000000000000000000000000000000000000000000000000000001', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0x12a05f200', 'maxPriorityFeePerGas': '0x3b9aca00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 32)
bundler-1         | 2024-10-20T14:50:03.544208489Z Oct 20 14:50:03.20 DEBUG response: 0x8e812a7826ffb2190850ea57d1fab8b5f6dfb626beef49cfc1c2a1b3ce622b36
bundler-1         | 2024-10-20T14:50:03.544468622Z Oct 20 14:50:03.20 INFO 172.25.0.1 "POST /rpc" done in 72.877ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:32
bundler-1         | 2024-10-20T14:50:03.546716325Z Oct 20 14:50:03.20 DEBUG request: ('debug_bundler_dumpMempool', ['0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 33)
bundler-1         | 2024-10-20T14:50:03.547260289Z Oct 20 14:50:03.20 DEBUG response: [{'sender': '0xe2b4827ea8Af13aE458Dd4133143d4d53348f177', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b70000000000000000000000000000000000000000000000000000000000000001', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0x12a05f200', 'maxPriorityFeePerGas': '0x3b9aca00', 'paymaster': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None, 'paymasterData': None, 'signature': '0x'}]
bundler-1         | 2024-10-20T14:50:03.547486558Z Oct 20 14:50:03.20 INFO 172.25.0.1 "POST /rpc" done in 876.164μs: 200 "None" "python-requests/2.32.3" debug_bundler_dumpMempool RPC served - reqId:33
bundler-1         | 2024-10-20T14:50:03.549355615Z Oct 20 14:50:03.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xe2b4827ea8Af13aE458Dd4133143d4d53348f177', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b70000000000000000000000000000000000000000000000000000000000000002', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0x147d35700', 'maxPriorityFeePerGas': '0x4190ab00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 34)
bundler-1         | 2024-10-20T14:50:03.623288827Z Oct 20 14:50:03.20 DEBUG useroperation with hash: 0xd3f80ddfe5e236df2f16ff94ec6e77a1eb102954786b15858e246ad3b8dc8e7e replaced useroperation with same nonce with hash: 0x8e812a7826ffb2190850ea57d1fab8b5f6dfb626beef49cfc1c2a1b3ce622b36
bundler-1         | 2024-10-20T14:50:03.623601009Z Oct 20 14:50:03.20 DEBUG response: 0xd3f80ddfe5e236df2f16ff94ec6e77a1eb102954786b15858e246ad3b8dc8e7e
bundler-1         | 2024-10-20T14:50:03.624062790Z Oct 20 14:50:03.20 INFO 172.25.0.1 "POST /rpc" done in 74.778ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:34
bundler-1         | 2024-10-20T14:50:03.626347677Z Oct 20 14:50:03.20 DEBUG request: ('debug_bundler_dumpMempool', ['0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 35)
bundler-1         | 2024-10-20T14:50:03.626868458Z Oct 20 14:50:03.20 DEBUG response: [{'sender': '0xe2b4827ea8Af13aE458Dd4133143d4d53348f177', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b70000000000000000000000000000000000000000000000000000000000000002', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0x147d35700', 'maxPriorityFeePerGas': '0x4190ab00', 'paymaster': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None, 'paymasterData': None, 'signature': '0x'}]
bundler-1         | 2024-10-20T14:50:03.627111624Z Oct 20 14:50:03.20 INFO 172.25.0.1 "POST /rpc" done in 872.477μs: 200 "None" "python-requests/2.32.3" debug_bundler_dumpMempool RPC served - reqId:35
bundler-1         | 2024-10-20T14:50:03.629991871Z Oct 20 14:50:03.20 DEBUG request: ('debug_bundler_clearState', [], 36)
bundler-1         | 2024-10-20T14:50:03.630477587Z Oct 20 14:50:03.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:03.630702138Z Oct 20 14:50:03.20 INFO 172.25.0.1 "POST /rpc" done in 788.279μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:36
bundler-1         | 2024-10-20T14:50:03.632345091Z Oct 20 14:50:03.20 DEBUG request: ('debug_bundler_setBundlingMode', ['manual'], 37)
bundler-1         | 2024-10-20T14:50:03.632849910Z Oct 20 14:50:03.20 DEBUG response: OK
bundler-1         | 2024-10-20T14:50:03.633087596Z Oct 20 14:50:03.20 INFO 172.25.0.1 "POST /rpc" done in 801.244μs: 200 "None" "python-requests/2.32.3" debug_bundler_setBundlingMode RPC served - reqId:37
bundler-1         | 2024-10-20T14:50:03.669583396Z Oct 20 14:50:03.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xAA542E1cBD23C51aC3BDD68423eC316Ce59b58f5', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b70000000000000000000000000000000000000000000000000000000000000001', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0x12a05f200', 'maxPriorityFeePerGas': '0x3b9aca00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 38)
bundler-1         | 2024-10-20T14:50:03.745845399Z Oct 20 14:50:03.20 DEBUG response: 0x4aa3ee733c79ee7b93a3a47ba8d2acad0ab8f4e5611e7e1b9f020f37e60d8b87
bundler-1         | 2024-10-20T14:50:03.746100645Z Oct 20 14:50:03.20 INFO 172.25.0.1 "POST /rpc" done in 76.654ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:38
bundler-1         | 2024-10-20T14:50:03.748364528Z Oct 20 14:50:03.20 DEBUG request: ('debug_bundler_dumpMempool', ['0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 39)
bundler-1         | 2024-10-20T14:50:03.748936735Z Oct 20 14:50:03.20 DEBUG response: [{'sender': '0xAA542E1cBD23C51aC3BDD68423eC316Ce59b58f5', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b70000000000000000000000000000000000000000000000000000000000000001', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0x12a05f200', 'maxPriorityFeePerGas': '0x3b9aca00', 'paymaster': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None, 'paymasterData': None, 'signature': '0x'}]
bundler-1         | 2024-10-20T14:50:03.749192972Z Oct 20 14:50:03.20 INFO 172.25.0.1 "POST /rpc" done in 924.664μs: 200 "None" "python-requests/2.32.3" debug_bundler_dumpMempool RPC served - reqId:39
bundler-1         | 2024-10-20T14:50:03.750971619Z Oct 20 14:50:03.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xAA542E1cBD23C51aC3BDD68423eC316Ce59b58f5', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b70000000000000000000000000000000000000000000000000000000000000002', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0x14ace4780', 'maxPriorityFeePerGas': '0x42294180', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 40)
bundler-1         | 2024-10-20T14:50:03.824550537Z Oct 20 14:50:03.20 DEBUG useroperation with hash: 0xf0c2a9f701fa874a2b4f7353fea96eab819831c59da730b6ca10a94072c491b4 replaced useroperation with same nonce with hash: 0x4aa3ee733c79ee7b93a3a47ba8d2acad0ab8f4e5611e7e1b9f020f37e60d8b87
bundler-1         | 2024-10-20T14:50:03.824816132Z Oct 20 14:50:03.20 DEBUG response: 0xf0c2a9f701fa874a2b4f7353fea96eab819831c59da730b6ca10a94072c491b4
bundler-1         | 2024-10-20T14:50:03.825082551Z Oct 20 14:50:03.20 INFO 172.25.0.1 "POST /rpc" done in 74.179ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:40
bundler-1         | 2024-10-20T14:50:03.827225714Z Oct 20 14:50:03.20 DEBUG request: ('debug_bundler_dumpMempool', ['0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 41)
bundler-1         | 2024-10-20T14:50:03.827749240Z Oct 20 14:50:03.20 DEBUG response: [{'sender': '0xAA542E1cBD23C51aC3BDD68423eC316Ce59b58f5', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b70000000000000000000000000000000000000000000000000000000000000002', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0x14ace4780', 'maxPriorityFeePerGas': '0x42294180', 'paymaster': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None, 'paymasterData': None, 'signature': '0x'}]
bundler-1         | 2024-10-20T14:50:03.827995540Z Oct 20 14:50:03.20 INFO 172.25.0.1 "POST /rpc" done in 868.75μs: 200 "None" "python-requests/2.32.3" debug_bundler_dumpMempool RPC served - reqId:41
bundler-1         | 2024-10-20T14:50:03.934614399Z Oct 20 14:50:03.20 DEBUG request: ('debug_bundler_clearState', [], 42)
bundler-1         | 2024-10-20T14:50:03.935153778Z Oct 20 14:50:03.20 DEBUG response: ok
bundler-1         | 2024-10-20T14:50:03.935445649Z Oct 20 14:50:03.20 INFO 172.25.0.1 "POST /rpc" done in 1.049ms: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:42
bundler-1         | 2024-10-20T14:50:03.937226172Z Oct 20 14:50:03.20 DEBUG request: ('debug_bundler_setBundlingMode', ['manual'], 43)
bundler-1         | 2024-10-20T14:50:03.937783601Z Oct 20 14:50:03.20 DEBUG response: OK
bundler-1         | 2024-10-20T14:50:03.938015323Z Oct 20 14:50:03.20 INFO 172.25.0.1 "POST /rpc" done in 860.925μs: 200 "None" "python-requests/2.32.3" debug_bundler_setBundlingMode RPC served - reqId:43
bundler-1         | 2024-10-20T14:50:03.958434012Z Oct 20 14:50:03.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x1c65EAd8319a9Cc45421C0Ec845996C02b7050e6', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b70000000000000000000000000000000000000000000000000000000000000001', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 44)
bundler-1         | 2024-10-20T14:50:04.033686780Z Oct 20 14:50:04.20 DEBUG response: 0x5b4fcb0d7d5bb00469c932d332a575329622a62190a3fded2af69b325130dad0
bundler-1         | 2024-10-20T14:50:04.033977633Z Oct 20 14:50:04.20 INFO 172.25.0.1 "POST /rpc" done in 75.617ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:44
bundler-1         | 2024-10-20T14:50:04.036191751Z Oct 20 14:50:04.20 DEBUG request: ('debug_bundler_dumpMempool', ['0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 45)
bundler-1         | 2024-10-20T14:50:04.036747827Z Oct 20 14:50:04.20 DEBUG response: [{'sender': '0x1c65EAd8319a9Cc45421C0Ec845996C02b7050e6', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b70000000000000000000000000000000000000000000000000000000000000001', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'paymaster': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None, 'paymasterData': None, 'signature': '0x'}]
bundler-1         | 2024-10-20T14:50:04.036983798Z Oct 20 14:50:04.20 INFO 172.25.0.1 "POST /rpc" done in 908.994μs: 200 "None" "python-requests/2.32.3" debug_bundler_dumpMempool RPC served - reqId:45
bundler-1         | 2024-10-20T14:50:04.038769860Z Oct 20 14:50:04.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x1c65EAd8319a9Cc45421C0Ec845996C02b7050e6', 'nonce': '0x10000000000000000', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b70000000000000000000000000000000000000000000000000000000000000001', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 46)
bundler-1         | 2024-10-20T14:50:04.112775556Z Oct 20 14:50:04.20 DEBUG response: 0xdd39b996083299dba42c382af1ea93b2ace3cf89960ef6dda980cb50ccf13b8f
bundler-1         | 2024-10-20T14:50:04.113009310Z Oct 20 14:50:04.20 INFO 172.25.0.1 "POST /rpc" done in 74.326ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:46
bundler-1         | 2024-10-20T14:50:04.115340699Z Oct 20 14:50:04.20 DEBUG request: ('debug_bundler_dumpMempool', ['0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 47)
bundler-1         | 2024-10-20T14:50:04.115904610Z Oct 20 14:50:04.20 DEBUG response: [{'sender': '0x1c65EAd8319a9Cc45421C0Ec845996C02b7050e6', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b70000000000000000000000000000000000000000000000000000000000000001', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'paymaster': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None, 'paymasterData': None, 'signature': '0x'}, {'sender': '0x1c65EAd8319a9Cc45421C0Ec845996C02b7050e6', 'nonce': '0x10000000000000000', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b70000000000000000000000000000000000000000000000000000000000000001', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'paymaster': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None, 'paymasterData': None, 'signature': '0x'}]
bundler-1         | 2024-10-20T14:50:04.116144508Z Oct 20 14:50:04.20 INFO 172.25.0.1 "POST /rpc" done in 921.387μs: 200 "None" "python-requests/2.32.3" debug_bundler_dumpMempool RPC served - reqId:47
bundler-1         | 2024-10-20T14:50:04.118157621Z Oct 20 14:50:04.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x1c65EAd8319a9Cc45421C0Ec845996C02b7050e6', 'nonce': '0x20000000000000000', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b70000000000000000000000000000000000000000000000000000000000000001', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 48)
bundler-1         | 2024-10-20T14:50:04.192582178Z Oct 20 14:50:04.20 DEBUG response: 0x82542b3015be0b730138da9eeea7818a88bc9fa9ce59888a50b4a76128595230
bundler-1         | 2024-10-20T14:50:04.192867740Z Oct 20 14:50:04.20 INFO 172.25.0.1 "POST /rpc" done in 74.805ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:48
bundler-1         | 2024-10-20T14:50:04.195403107Z Oct 20 14:50:04.20 DEBUG request: ('debug_bundler_dumpMempool', ['0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 49)
bundler-1         | 2024-10-20T14:50:04.195971827Z Oct 20 14:50:04.20 DEBUG response: [{'sender': '0x1c65EAd8319a9Cc45421C0Ec845996C02b7050e6', 'nonce': '0x0', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b70000000000000000000000000000000000000000000000000000000000000001', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'paymaster': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None, 'paymasterData': None, 'signature': '0x'}, {'sender': '0x1c65EAd8319a9Cc45421C0Ec845996C02b7050e6', 'nonce': '0x10000000000000000', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b70000000000000000000000000000000000000000000000000000000000000001', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'paymaster': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None, 'paymasterData': None, 'signature': '0x'}, {'sender': '0x1c65EAd8319a9Cc45421C0Ec845996C02b7050e6', 'nonce': '0x20000000000000000', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b70000000000000000000000000000000000000000000000000000000000000001', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'paymaster': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None, 'paymasterData': None, 'signature': '0x'}]
bundler-1         | 2024-10-20T14:50:04.196241597Z Oct 20 14:50:04.20 INFO 172.25.0.1 "POST /rpc" done in 947.426μs: 200 "None" "python-requests/2.32.3" debug_bundler_dumpMempool RPC served - reqId:49
bundler-1         | 2024-10-20T14:50:04.198155208Z Oct 20 14:50:04.20 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x1c65EAd8319a9Cc45421C0Ec845996C02b7050e6', 'nonce': '0x30000000000000000', 'factory': None, 'factoryData': None, 'callData': '0xa9e966b70000000000000000000000000000000000000000000000000000000000000001', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x493e0', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': None, 'paymasterData': None, 'paymasterVerificationGasLimit': None, 'paymasterPostOpGasLimit': None}, '0x0000000071727De22E5E9d8BAf0edAc6f37da032'], 50)
